timestamp,Username,Retweets,Text,Mentions,Hashtags
Thu Feb 20 15:55:45 +0000 2020,15977444,0,@JoeBiden @amyklobuchar @PeteButtigieg @ewarren @MikeBloomberg THIS is urgent. You must come together with one moderate candidate to beat Sanders & then Trump. Trump is swiftly moving toward stealing 2020 election & becoming dictator.https://twitter.com/olgaNYC1211/status/1230629857391976448 …,@JoeBiden @amyklobuchar @PeteButtigieg @ewarren @MikeBloomberg,
Thu Feb 20 15:55:42 +0000 2020,17784669,0,Judge Scheindlin fact checks @JoeBiden. The Obama administration did not end stop and frisk. Her court rulings did. @AriMelber #DemDebate,@JoeBiden @AriMelber,#DemDebate
Thu Feb 20 15:55:40 +0000 2020,2934126168,0,Too worried by commentators if someone remembered the name of the Mexico leader.,,
Thu Feb 20 15:55:37 +0000 2020,840199779720286208,0,the NRA is not responsible for gun violence,,
Thu Feb 20 15:55:37 +0000 2020,63024636,0,pic.twitter.com/t3kUgCoYCg,,
Thu Feb 20 15:55:36 +0000 2020,334316412,1,Congrats to Mayor Mike Bloomberg on making Joe Biden look like a remotely viable candidate,,
Thu Feb 20 15:55:35 +0000 2020,863855730763472897,0,Joe Biden is just happy there’s someone even more clueless than he is in the race now,,
Thu Feb 20 15:55:35 +0000 2020,48391014,0,Yes. It corrupts Everything. Look how Bernie doesn’t want to release his medical records and it took a lot of the pressure for him to release his taxes. It’s just a normalization of everything corrupt,,
Thu Feb 20 15:55:32 +0000 2020,509583836,0,"Not considering Bernie, Bloomberg, or Tulsi if she’s still in it? Nothing to change my mind. I’m voting for @JoeBiden and hoping it’ll be #BidenHarris2020",@JoeBiden,#BidenHarris2020
Thu Feb 20 15:55:23 +0000 2020,15294066,0,Who's Joe? Biden?,,
Thu Feb 20 15:55:20 +0000 2020,91240356,0,No Biden doe like he told us last night @JoeBiden,@JoeBiden,
Thu Feb 20 15:55:19 +0000 2020,4706930112,0,What’s an assault weapon?,,
Thu Feb 20 15:55:10 +0000 2020,162581172,0,#FossilFuelUncleJoe @JoeBiden what is this Malarkey ? https://twitter.com/alexkotch/status/1230607155176366082 …,@JoeBiden,#FossilFuelUncleJoe
Thu Feb 20 15:55:10 +0000 2020,3430579721,0,Joe Biden just got some really good news https://www.palmerreport.com/analysis/joe-biden-just-got-some-really-good-news/25384 … via @PalmerReport,@PalmerReport,
